score,content,sentiment
5,Pln mobile mempermudah dalam melakukan pasang baru. Aplikasinya juga membantu sy dalam pembelian token listrik. Pokoknya mantap,Positif
5,Mantab sangat membantu kami pelangan,Positif
5,Aplikasi PLN mobile sangat membantu transaksi,Positif
5,Aplikasi sangat membantu,Positif
5,Mantap,Positif
5,Mantap petugas cepat dan ramah pelayanan nya oke.,Positif
5,Pelayanan cepat dan lancar,Positif
5,Petugas nya ramah ramah dan gercep juga 👍👍 👍,Positif
5,Aplikasi sangat membantu untuk laporan gangguan,Positif
5,Dengan menggunakan Aplikasi PLN Mobile sangat mudah untuk membuat Pengaduan tentang Listrik,Positif
5,baikk,Positif
5,👍👍👍,Positif
5,"Aplikasi bagus ,sangat membantu, laporan pengaduan tinggal di klik di aplikasi, mau token jg bisa.....pokoknya ok .....👍",Positif
5,mantap,Positif
5,PLN mobile mantap. PLN Sinjai Ehao.,Positif
5,Baikgv,Positif
5,Pln mobile makin terbaik,Positif
5,APLIKASI SUPER MUDAH DAN CEPAT,Positif
1,"Aplikasi kurang bermanfaat,,, tidak bisa menyelesaikan laporan penyebab kenapa subsidi di hapus otomatis oleh pln dan kenapa bisa data kk dipakai oleh orang lain untuk mendaftar pln.",Negatif
5,Sangat membantu dan berguna sekali adanya aplikasi PLN mobile ...mantap,Positif
5,Mantap,Positif
5,Nyaman ..Sambil jalan2 aja bisa melakukan permohonan dan pengaduan mantaappppss pisan🥰🥰🥰,Positif
5,Mudah dan cepat,Positif
5,"Membantu sekali untuk aplikasinya,beli token makin mudah. tks",Positif
5,Pelayanan Baik sekali,Positif
5,Sangat membantu,Positif
5,Memudahkan untuk pembayaran,Positif
5,Mantap,Positif
5,Tingkatkan pelayanan maksimal . Pln mobile terbaik,Positif
5,"PLN mobile Paten Kali, semua semakin mudah.",Positif
5,Mantapppp👍👍👍👍👍,Positif
5,Terima kasih banyak buat PLN sudah mengaplikasikan aplikasi PLN Mobile ini karena sangat membantu sekali customer/pelanggan dalam menangani keluhan pelanggan.,Positif
5,PLN mobil mantab,Positif
5,Aplikasinya sangat bagus dan mudah di gunakan dalam bertransaksi. Pokoknya keren👍❤️,Positif
5,Sangat membantu..memudahkan laporan keluhan yang berhubungan dengan kelistrikan👍🏼👍🏼👍🏼,Positif
5,Ok lanjut..,Positif
5,Yg terbaik.,Positif
5,Keren 👌🏻,Positif
5,PLN mobile Sagat membantu saya.pln mobile mudah digunakan semua usia makasi pln 👍⭐⭐⭐⭐⭐,Positif
5,Aplikasi yang memberi kemudahan gk pake ribet,Positif
5,Aplikasinya sangat bagus,Positif
5,aplikasi sangat berguna sekali,Positif
5,Kemudahan Apk PLNMobile membantu kebutuhan Pelayanan kepada pelanggan listrik 🫰,Positif
5,"Suka dgn Aplikasinya, Lengkap dan juga cepat",Positif
5,"aplikasinya bagus, sangat membantu pelanggan",Positif
5,Suka dengan aplikasi ini sangat membantu utk sgla kluhan kelistrikan sya...5 bintang utk aplikasi ini,Positif
5,PLN Mobile Layanan cepat dan mudah. Semua Layanan lengkap dalam 1 genggaman 👍 Muantappp poolll ⭐⭐⭐⭐⭐,Positif
5,"Aplikasinya mudah,cepat dan praktis dalam mengadukan masalah listrik.",Positif
5,Pln mobile yess semakin oke...tingkatkan terus performa ..,Positif
5,PLN mobile mantappp,Positif
5,Pengalaman menggunakan aplikasi sangat mudah,Positif
5,Ak sangat suka sekali dg aplikasi ini goodjoob.,Positif
5,"PLN mobile mempermudah pelayanan pelanggan listrik.. Lebih mudah dan banyak hadiah menarik, mantap..",Positif
5,"Sangat membantu dalam pelayanan secara online, engga perlu repot harus datang ke kantor pln.",Positif
5,Semakin membantu tambah asik,Positif
5,Lebih di perpanjang lagi promo tambah daya nya,Negatif
5,Nice app.. sangat membantu dan semakin mudah penggunaannya.. fitur2nya semakin lengkap.. puas banget.. ditambah program diskon yg luar biasa.. good job,Positif
5,Aplikasi ini sangat membantu dan menjadi solusi terkait masalah listrik..,Positif
5,Melalui aplikasi PLN Mobile kemudahan masyrakat tanpa perlu repot-repot datang ke kantor PLN 👏👏👏👏,Positif
5,Pelayanan bagus,Positif
5,Semakin mudah dalam bertransaksi,Positif
5,aplikasi pln mobile semakin lengkap dan mudah,Positif
5,Sangat membantu kalau ada kendala dan sangat mudah di akses,Positif
5,sangat membantu,Positif
5,Trimakasih PLN karena sudah mempermudah pelanggan dalam pelaporan gangguannya.,Positif
5,cepat dan mudah,Positif
5,mantul 👍👍,Positif
5,Penanganannya cepat dan respon aplikasi juga cepat ... jadi mohon dipertahankan sehingga masyarakat puas ... terimakasih PLN,Positif
5,"Semoga dengan aplikasi yang sebagus ini, semua pelanggan PLN bisa mendapatkan pelayanan lebih baik lagi.",Positif
5,Dengan aplikasi PLN mobile kita bisa mengajukan pemasangan baru dan melakukan transaksi,Positif
5,sangat oke,Positif
5,PLN mobile mantab bisa membantu masyarakat se-Indonesia,Positif
5,PLN ok,Positif
5,Bagus,Positif
5,"aplikasinya bagus, sangat membantu pelaporan gangguan dan penanganannya juga cepat",Positif
5,Pln mobile terbaik,Positif
5,Pln mobile mempermudah yampaikan keluhan kelistrikan,Positif
5,"Aplikasinya mudah dan cepat tangapin, terimakasih PLN mobile semoga selalu jaya",Positif
5,PLN HEBAT,Positif
5,Mantap dgn menggunakan alpks PLN cpt 👍👍👍. Teratasi ..,Positif
5,"PLN Mobile semakin Friendly, ada perubahan fitur terbaru, semoga semakin lancar dan mudah.",Positif
5,Aplikasi nya sudah cukup bagus.sangat membantu sekali,Positif
5,Mantapp dah pln mobile...,Positif
5,cepat,Positif
5,"Laporan sudah ditangani , Terimakasih",Positif
5,adanya aplikasi PLN Mobile segala permohonan sangat di akses dan pengaduan pelanggan,Positif
5,pln makin canggih dan modern..,Positif
5,sangat membantu pelaporan gangguan dan penanganannya juga cepat,Positif
5,"sangat membantu, pelayanannya juga cepat, mantap",Positif
5,PLN MOBILE SEMAKIN MUDAH. PLN MOBILE SEMAKIN JAYA TRUS.,Positif
5,"transaksi cepat, mudah, tidak ribet",Positif
5,"Apk Pln mobile fast respon, pelaporan ditanggapi dengan cepat, banyak fitur yg memudahkan kami.",Positif
5,pelayanan cepat,Positif
5,alhamdulillah mudah,Positif
5,PLN MOBIL MAKIN MATAP PLN JAYA TERUS,Positif
5,Terbaik 👍👍👍,Positif
5,Petugas nya datang nya cepat dan langsung ditangani,Positif
5,Dengan PLN Mobile saya bisa melakukan pelayanan dari rumah saja😍,Positif
5,PLN Mobile aplikasi yang membantu untuk pengaduan tetapi kalau transaksi sering eror,Positif
5,"Memudahkan dalam segala urusan listrik, semua bisa di lakukan lewat aplikasi ini tidak perlu datang ke kantor pln",Positif
5,"Aplikasi in sangat membantu dalam pelporan ganggan,dengan aplikasi ini kita di permudah urusan kelistrkan.",Positif
5,"Sekarang lebih muda membuat laporan kelistrikan di rumah dan mendapat info tentang kelistrikan,",Positif
5,Aplikasi PLN MOBILE sangat membantu masalah kelistrikan yg ada pada rumah kita. Terima Kasih PLN MOBILE...👍,Positif
5,"Penanganannya cepat,,🙂 Terimakasih",Positif
5,Marzillam 🔥🔥🔥,Positif
5,Semakin mantap,Positif
5,Sangat membantu dan pelayanannya cepat,Positif
5,Lebih baik sekali,Positif
5,Aplikasi ini sangat membantu untuk cek histori pembelian pulsa dan info PLN,Positif
5,"Terimakasih pln mobile, Sangat membantu dan memudahkan kami",Positif
5,Aplikasi PLN mobile memudahkan kami pelanggan untuk melapor gangguan dan pembelian token listrik 👍👍,Positif
5,mantaaab dah...cepat dan propesional,Positif
5,mudah,Positif
5,terimakasih...gergcep pak petugase,Positif
5,"PLN Mobile ini, selalu memberikan kemudahan dimanapun berada..transaksi PLN bisa dalam satu gengaman tangan dan jari jemari kita utk (bayar tagihan listrik, beli token, laporkan pengaduan, Pasang Baru dan tambah daya). Ayo..kita gunakan utk kemajuan bangsa",Positif
5,Memberikan kemudahan,Positif
5,aplikasi pln mobile ini sangat membantu karena fiturnya yang lengkap,Positif
5,Sahabat dekat dn sangat mmbantu luar biasa semoga tamba giat lagi,Positif
5,PLN MANTAP ....,Positif
5,"Dengan adanya aplikasi pln mobile sangat memudahkan sekali , aplikasi yang sangat bermanfaat bisa tanya2 tentang masalah kelistrikan & banyak fitur 2 yang lengkap , ada fitur spklu yang memudahkan bagi pengguna mobil listrik bisa tau lokasi station charging..",Positif
5,Mantap,Positif
5,"Aplikasi yg sangat membantu jika terjadi kendala atau kerusakan pada listrik, tp mohon untuk ditambah unit disetiap daerah agar pelayanan ke setiap pelosok daerah lebih maksimal lagi. Terimakasih PLN",Positif
5,Pln mobile mantap terpercaya👍👍,Positif
5,Sangar membantu,Positif
5,"Aplikasinya bagus, gampang cara make nya, sangat berguna juga buat ngurusin masalah kelistrikan. Pokoknya wort it deh kalau mau download aplikasi ini, sangat membantu.",Positif
5,Beli pulsa di pln mobile bonus voucer tambah daya,Positif
1,Aplikasi ga guna,Negatif
5,Makin top markotop. D'best laah.. 👍,Positif
5,Untuk pelayanan gangguan jadi lebih cepat. Semoga PLN semakin baik lagi.,Positif
4,jos,Positif
5,Aplikasi PLN mobile sangat membantu untuk masyarakat seperti kami tentang masalah kelistrikan. Dan petugas sangat kompeten dalam menjalankan tugas,Positif
5,PLN mobile dengan fitur terbaru makin mantab dan makin lengkap,Positif
5,Layanan termudah buat pelanggan PLN,Positif
5,"biaya perubahan daya jadi lebih transparan, no tipu tipu",Negatif
5,Pasang baru semakin mudah. Dan laporan cepat di tindak lanjuti. Terimah kasih PLN. TETAP JAYA DI LAUT DAN DI DARAT,Positif
5,"👍👍👍👍sip.sip.sip.sip terbaik, sangat membantu",Positif
1,penempatan alamat di map pengaduan gak bisa pas titiknya,Negatif
5,"Cek tagihan dan pembelian token semakin mudah,,, mantap maju terus PLN👍",Positif
5,Sangat membantu kami sebagai pelanggan PLN 💪💪💪,Positif
5,cepat tanggapan untuk pengaduannya Ramah layanannya,Positif
5,"Tetap terdepan dlm berinovasi d ere digital ,,mantap",Positif
5,PLN MOBILE Terima Kasih sudah membantu kami sebagai pelanggan PLN.,Positif
5,Ok,Positif
5,Gud job Lutfie dan Julio. Terimakasih bnyak. Excellent service,Positif
5,"PLN Mobile benar-benar membantu saya memantau dan mengelola kebutuhan listrik dengan mudah. Fitur-fiturnya lengkap, mulai dari cek tagihan, pembelian token, hingga pelaporan gangguan. Aplikasinya user-friendly dan responsif. Sangat praktis untuk kebutuhan sehari-hari. Semoga terus ditingkatkan pelayanannya..",Positif
5,dengan adanya aplikasi pln mobile semua masalah dan keluhan pelangganan pln sangat cepat di atasi,Positif
5,Dengan adanya fitur2 yg ada di APL PLNMobile proses PB PD semakin mudah,Positif
5,"Pakai PLN mobile sangat praktis , mudah dan proses sangat cepat ( PlN mobile joss ) .",Positif
5,"solusi canggih yang membantu pengguna mengelola kebutuhan listrik dengan mudah dan cepat. Dengan fitur-fitur seperti pemasangan baru, perubahan daya, pembayaran tagihan, dan laporan gangguan, aplikasi ini menghemat waktu dan tenaga. Antarmuka yang ramah pengguna dan kemudahan pembayaran membuatnya fleksibel serta nyaman digunakan oleh semua lapisan masyarakat. Aplikasi ini mempermudah pengelolaan listrik sehari-hari dan memberikan informasi terbaru yang berguna",Positif
5,"Aplikasi mudah digunakan, lengkap dan sangat membantu. Terima kasih PLN Mobile.",Positif
5,Bagus,Positif
5,Membantu sekali,Positif
5,Aplikasinya semakin mantap,Positif
5,PLN mantap 👍,Positif
5,Sangat membantu dan gampang pengunaan,Positif
5,PLN mantap,Positif
1,Tolong pihak pln di optimalkan lagi.. Saya sudah beberapa bulan tagiahan saya naik . Gk sesuai pembyaran sama pemakaian. Di prumahan anugrah permai no 80 . Medan sinembah desa tandukan raga,Negatif
5,Bagus,Positif
5,Pln mobile cepat dan di mudah bikin laporan,Positif
5,Pln mobile sangat sangat bermanfaat dalam menunjang setiap pekerjaan kita mantap sekali,Positif
5,"Pelayanannya sangat cepat,aplikasi yang sangat membantu untuk semua orang ,sukses selalu pln mobile",Positif
5,PLN tetap selalu terdepan dihati masyarakat,Positif
5,PLN mobile sangat membantu,Positif
5,semenjak mengunakan pln mobile sangat mudah mendapat informasi masalah gangguan listtik dan mempermudah melakukan pelaporan mengenai listrik,Positif
5,sangat membantu,Positif
5,"Aplikasi yang sangat Sasageyo ✊🏻🔥🔥🔥, yang bermanfaat untuk dizaman sekarang, mudah di akses,dan nyaman digunakan, sangat luar biasa,dan bisa digunakan kapan saja dan dimana saja. Sangat mendukung dan aplikasi sangat bagus ,memudahkan kita dalam pengurusan listrik, memudahkan untuk kegiatan sehari hari dalam menggunakan listrik, Mudah-mudahan., memang setiap pemakaian PLN Mobile,bisa melancarkan rutinitas kita seputar keluhan dan masalah seputar kelistrikan,Terima kasih 👍🏻⚡.👍🏻",Positif
5,PLN mobile menjadikan urusan listrik mudah dan cepat dan mudah..,Positif
5,Sangat mememudah segala urusan pelanggan👍 mantap,Positif
5,gampang dan mudah.,Positif
5,Aplikasi ini sangat cepat untuk pembayaran listrik,Positif
5,Terima kasih cara pelayanannya,Positif
5,"Terima kasih, pelayanan cepat dan tanggap.",Positif
5,Pelayanan terbaik,Positif
5,PLN terbaik,Positif
5,PLN Mobile aplikasi yang wajib pake banget di install seluruh pelanggan PLN seluruh Indonesia. Karena apa ? Karena aplikasinya ini banyak fitur - fitur yang berguna banget bagi pelanggan. Salah satunya untuk pengaduan masalah listrik di rumah. Tinggal buka aplikasi trus isi dan ga lama kemudian langsung di WA sama petugas untuk minta data lokasi pelanggan untuk perbaikannya. Bravo PLN....,Positif
5,Pelayanan cepat terimakasih,Positif
5,Sangat baik,Positif
5,Pln terbaik,Positif
5,"Aplikasi yg sangat bagus, dengan aplikasi ini masalah listirik cepat teratasi, Laporan gangguan listrik melalui aplikasi pln mobile sangat mudah dan cepat di tanggapi.",Positif
5,Pelayanan tepat dan cepat...,Positif
5,Sangat memudahkan kita apabila ada kendala lustrik,Positif
5,Bagus,Positif
5,Aplikasi ini sangat membantu untuk mengetahui info jadwal padam dan pelaporan gangguan,Positif
5,"Dengan PLN Mobile semua menjadi lebih mudah dan efektif. Ada bebrapa hal yang membuat saya sangat terbantu 1. Membeli token listrik 2. Pelaporan gangguan listrik ( sangat cepat dan tanggap sekali ) 3. Melakukan tambah daya 4. Dan hal² lainnya, seperti penerangan ekstra, informasi² penting seperti diskon.",Positif
5,👍👍👍,Positif
5,"Dengan adax aapliksai pln semua makain mudh, PLN terbaik",Negatif
5,Mantap,Positif
5,Aplikasi Terbaik,Positif
5,"Praktis,.....cuman agak ribet",Positif
5,Sangat membantu dan simple,Positif
5,Proses cepat pelayanan cepat terimakasih atas pelayanan nya pln . Saya sangat mendukung atas bantuan aplikasi pln,Positif
5,Semakin baik dan semua layanan nya tersedia di satu aplikasi,Positif
5,sungguh sangat bermanfaat dan memudahkan pengguna pln mobile,Positif
5,Aplikasi ini sangat membantu kami karna tdk perlu cape2 ke kantor lagi,Positif
5,Sangat membantu,Positif
5,"Fiturnya bagus, mudah digunakan",Positif
5,Sngat membantu dan memudahkan aku,Positif
5,Sangat membantu,Positif
5,"Pln mobile biet bereh, mudah dan cepat",Positif
5,Aplikasi sangat bagus sekali untuk membantu pelanggan,Positif
5,Pelayanan mudah,Positif
5,Aplikasi PLN Mobile Mantap,Positif
5,PLN melakukan pelayanan yang terbaik.,Positif
5,Tempat pengisian mudah dan ada tempat tunggunya,Positif
5,sangat membantu melakukan pengecekan tagihan listrik,Positif
5,PLN MOBILE THE BEST,Positif
5,Cepat dan mudah,Positif
5,Sep bereh,Positif
5,Terbaik ❤️,Positif
5,"Aplikasi ini sangat membantu saya, lebih mudah, saya kasih lima bintang",Positif
5,Aplikasi ini sangat cepat dan mudah,Positif
5,"Dengan aplikasi PLN mobile,semua urusan dengan PLN semakin mudah, dan pelayananya cepat tanggap Segala urusan pelaporan kalao melalui PLN mobile lebih cepat dan mudah",Positif
5,Aplikasi yg sangat membatu,Positif
5,Dengan adanya pln mobile saya sangat terbantu tanpa harus datang lagi ke kantor PLN dan mempermudah segala sesuatu yg berhubungan dgn pln,Positif
5,"Pelayanan Teknik gangguan PLN Brebes sangat baik, mohon tingkatkan terus Terima Kasih",Positif
5,"Dengan aplikasi PLN MOBILE lapor gangguan, pembelian token dalam satu genggaman, aplikasi ini sangat mempermudah kami sebagai pelanggan PLN.",Positif
5,Cek tunggakan mudah lewat pln mobile,Positif
5,Aplikasinya sangat bagus,Positif
5,Bagus,Positif
5,"Pelayanan cepat, akuran, solutif dan ramah",Positif
5,aplikasi baguss dan informatif serta dapat membantu,Positif
5,Dengan pln mobile semua urusan listrik jadi mudah,Positif
5,PLN mobile terbaik,Positif
5,PLN terbaik,Positif
5,Mudah lapor gangguan,Positif
5,PLN mobile aplikasi yg sangat membantu dan memudahkan dalam informasi PLN rumah saya,Positif
5,Aplikasinya bagus,Positif
5,Sangat puas,Positif
5,"PLN Mobile keren, banyak fitur pilihannya, laporan gangguan direspon dg cepat.",Positif
5,Pelayanan cepat,Positif
5,PLN terbaik,Positif
5,Terimakasih telah membantu🥰🥰🥰🥰🥰,Positif
5,PLN ok,Positif
5,pln mobile sangat membantu dalam perubahan daya,Positif
5,Memudahkan tambah daya,Positif
5,Pelayanan sangat memuaskan,Positif
5,Mantap aplikasihnya sangat membantu planggan untuk lapor masalah listrik ..terimah kasih,Positif
5,sangat bagus cara pelayanannya,Positif
5,PLN mobile mantap semua jadi mudah 🙏🫰,Positif
5,PLN top,Positif
5,Sangat membantu dalam pelaporan untuk gangguan listrik,Positif
5,Memudahkan catat meter tiap bulannya,Positif
5,Boleh luar biasa,Positif
5,PLN oke,Positif
5,Mudah dalam pembelian token listrik prabayar,Positif
5,"aplikasinya sangat membantu , memudahkan segala keperluan mulai dari pembayaran tagihan dll sehingga tidak lagi ribet , cukup melalui online bisa mengatasi permasalahan yang ada , respon dari adminnya sangat cepat , aplikasinya keren dan memudahkan para pelanggan",Positif
5,Aplikasi yg sangat membantu 👍👍👍👍,Positif
5,Semakin mudah,Positif
5,"Sangat baik aplikasinya, tidak perlu ke kantor dan pelayanan ramah",Positif
5,Memudahkan tambah daya,Positif
5,Bagus,Positif
5,"Aplikasi sangat baik , pelayanan ramah semoga bisa lebih baik lagi",Positif
